,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
45,500.0,20.0,276,0.10859640000853688,"[4, 4, 2, 4, 0, 3, 0, 0, 4, 4, 4, 3, 2, 2, 3, 2, 1, 1, 2, 2, 4, 4, 1, 3, 1, 3, 3, 4, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0, 4, 1, 0, 4, 4, 4, 4, 4, 2, 3, 4, 3]",10,10000,5
46,5000.0,20.0,276,0.10859640000853688,"[4, 4, 2, 4, 0, 3, 0, 0, 4, 4, 4, 3, 2, 2, 3, 2, 1, 1, 2, 2, 4, 4, 1, 3, 1, 3, 3, 4, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0, 4, 1, 0, 4, 4, 4, 4, 4, 2, 3, 4, 3]",10,10000,5
47,10000.0,20.0,276,0.10859640000853688,"[4, 4, 2, 4, 0, 3, 0, 0, 4, 4, 4, 3, 2, 2, 3, 2, 1, 1, 2, 2, 4, 4, 1, 3, 1, 3, 3, 4, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0, 4, 1, 0, 4, 4, 4, 4, 4, 2, 3, 4, 3]",10,10000,5
48,0.0,29.0,276,0.115068400016753,"[0, 0, 0, 4, 3, 4, 3, 4, 4, 2, 4, 1, 2, 4, 0, 1, 1, 1, 2, 4, 4, 0, 0, 1, 0, 2, 4, 1, 0, 2, 2, 0, 4, 0, 1, 0, 2, 0, 4, 3, 0, 4, 4, 2, 4, 4, 4, 4, 1, 1]",10,10000,6
49,50.0,10.0,340,0.13216629999806173,"[3, 3, 0, 3, 3, 0, 3, 4, 1, 2, 1, 1, 2, 4, 0, 1, 1, 1, 2, 3, 1, 0, 0, 1, 0, 2, 4, 1, 0, 3, 4, 0, 4, 2, 1, 0, 2, 0, 1, 3, 0, 4, 4, 2, 4, 4, 2, 2, 1, 1]",10,10000,6
50,200.0,8.0,365,0.1439189000229817,"[3, 3, 0, 3, 3, 0, 3, 4, 1, 2, 1, 1, 2, 4, 0, 1, 1, 1, 2, 3, 1, 0, 0, 1, 0, 2, 4, 2, 0, 3, 4, 0, 4, 2, 1, 0, 2, 0, 1, 3, 0, 4, 4, 2, 4, 4, 2, 2, 2, 1]",10,10000,6
51,500.0,8.0,365,0.1439189000229817,"[3, 3, 0, 3, 3, 0, 3, 4, 1, 2, 1, 1, 2, 4, 0, 1, 1, 1, 2, 3, 1, 0, 0, 1, 0, 2, 4, 2, 0, 3, 4, 0, 4, 2, 1, 0, 2, 0, 1, 3, 0, 4, 4, 2, 4, 4, 2, 2, 2, 1]",10,10000,6
52,5000.0,8.0,365,0.1439189000229817,"[3, 3, 0, 3, 3, 0, 3, 4, 1, 2, 1, 1, 2, 4, 0, 1, 1, 1, 2, 3, 1, 0, 0, 1, 0, 2, 4, 2, 0, 3, 4, 0, 4, 2, 1, 0, 2, 0, 1, 3, 0, 4, 4, 2, 4, 4, 2, 2, 2, 1]",10,10000,6
53,10000.0,8.0,365,0.1439189000229817,"[3, 3, 0, 3, 3, 0, 3, 4, 1, 2, 1, 1, 2, 4, 0, 1, 1, 1, 2, 3, 1, 0, 0, 1, 0, 2, 4, 2, 0, 3, 4, 0, 4, 2, 1, 0, 2, 0, 1, 3, 0, 4, 4, 2, 4, 4, 2, 2, 2, 1]",10,10000,6
54,0.0,27.0,365,0.1500792000151705,"[2, 4, 3, 1, 3, 1, 4, 1, 2, 2, 2, 2, 3, 4, 1, 1, 2, 2, 0, 4, 3, 1, 0, 0, 1, 3, 0, 0, 4, 3, 0, 3, 1, 2, 0, 4, 1, 3, 1, 0, 3, 2, 1, 0, 4, 3, 1, 1, 2, 2]",10,10000,7
