,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
6573,19,0.016987700000072437,529.0,1016.0,150,5000,21
6574,20,0.01706550000005791,529.0,1017.0,150,5000,21
6575,21,0.017190500000083375,561.0,1019.0,150,5000,21
6576,22,0.017323200000078032,561.0,1020.0,150,5000,21
6577,23,0.01741390000006504,606.0,1022.0,150,5000,21
6578,24,0.017499600000064675,606.0,1023.0,150,5000,21
6579,25,0.017584900000088055,606.0,1024.0,150,5000,21
6580,26,0.01765330000000631,606.0,1025.0,150,5000,21
6581,27,0.017723600000067563,614.0,1027.0,150,5000,21
6582,28,0.01779080000005706,614.0,1028.0,150,5000,21
6583,29,0.017855400000030386,614.0,1029.0,150,5000,21
6584,30,0.017925100000070415,614.0,1030.0,150,5000,21
6585,31,0.017994900000076086,614.0,1031.0,150,5000,21
6586,32,0.01806499999997868,614.0,1032.0,150,5000,21
6587,33,0.01814430000001721,614.0,1033.0,150,5000,21
6588,34,0.01822540000000572,624.0,1035.0,150,5000,21
6589,35,0.018317700000011428,624.0,1036.0,150,5000,21
6590,36,0.018397300000060568,624.0,1037.0,150,5000,21
6591,37,0.01847140000006675,624.0,1038.0,150,5000,21
6592,38,0.018545900000049187,636.0,1040.0,150,5000,21
6593,39,0.018637900000044283,666.0,1042.0,150,5000,21
6594,40,0.018714200000090386,666.0,1043.0,150,5000,21
6595,41,0.018790299999977833,666.0,1044.0,150,5000,21
6596,42,0.01888450000001285,666.0,1045.0,150,5000,21
6597,43,0.018963299999995797,671.0,1047.0,150,5000,21
6598,44,0.0190412000000606,671.0,1048.0,150,5000,21
6599,45,0.019114100000024337,671.0,1049.0,150,5000,21
6600,46,0.01920010000003458,689.0,1051.0,150,5000,21
6601,47,0.019280800000046838,689.0,1052.0,150,5000,21
6602,48,0.01935680000008233,689.0,1053.0,150,5000,21
6603,49,0.019437200000083976,689.0,1054.0,150,5000,21
6604,50,0.0195346000000427,689.0,1055.0,150,5000,21
6605,51,0.01963269999998829,701.0,1057.0,150,5000,21
6606,52,0.019713000000024294,701.0,1058.0,150,5000,21
6607,53,0.01979340000002594,701.0,1059.0,150,5000,21
6608,54,0.019873800000027586,701.0,1060.0,150,5000,21
6609,55,0.019954700000084813,701.0,1061.0,150,5000,21
6610,56,0.020039200000042,701.0,1062.0,150,5000,21
6611,57,0.020127200000047196,701.0,1063.0,150,5000,21
6612,58,0.020211700000004384,701.0,1064.0,150,5000,21
6613,59,0.020296799999982795,701.0,1065.0,150,5000,21
6614,60,0.020382000000040534,701.0,1066.0,150,5000,21
6615,61,0.020469900000080088,701.0,1067.0,150,5000,21
6616,1,0.006366599999978462,435.0,1068.0,150,5000,22
6617,2,0.006421400000022004,435.0,1069.0,150,5000,22
6618,3,0.00646900000003825,435.0,1070.0,150,5000,22
6619,4,0.0065020000000686196,435.0,1071.0,150,5000,22
6620,5,0.006547700000055556,435.0,1072.0,150,5000,22
6621,6,0.006582100000059654,435.0,1073.0,150,5000,22
6622,7,0.006628500000033455,444.0,1075.0,150,5000,22
6623,8,0.006663500000058775,462.0,1077.0,150,5000,22
6624,9,0.006698900000060348,510.0,1079.0,150,5000,22
6625,10,0.00673380000000634,510.0,1080.0,150,5000,22
6626,11,0.006769400000052883,510.0,1081.0,150,5000,22
6627,12,0.006803800000056981,518.0,1083.0,150,5000,22
6628,13,0.006838200000061079,518.0,1084.0,150,5000,22
6629,14,0.00687520000008135,522.0,1086.0,150,5000,22
6630,15,0.006912900000088484,542.0,1088.0,150,5000,22
6631,16,0.006950599999981932,542.0,1089.0,150,5000,22
6632,17,0.006989800000042123,542.0,1090.0,150,5000,22
6633,18,0.010928600000056576,554.0,1092.0,150,5000,22
6634,19,0.016987700000072437,560.0,1094.0,150,5000,22
6635,20,0.01706550000005791,569.0,1096.0,150,5000,22
6636,21,0.017190500000083375,569.0,1097.0,150,5000,22
6637,22,0.017323200000078032,569.0,1098.0,150,5000,22
6638,23,0.01741390000006504,572.0,1100.0,150,5000,22
6639,24,0.017499600000064675,572.0,1101.0,150,5000,22
6640,25,0.017584900000088055,572.0,1102.0,150,5000,22
6641,26,0.01765330000000631,572.0,1103.0,150,5000,22
6642,27,0.017723600000067563,572.0,1104.0,150,5000,22
6643,28,0.01779080000005706,572.0,1105.0,150,5000,22
6644,29,0.017855400000030386,572.0,1106.0,150,5000,22
6645,30,0.017925100000070415,572.0,1107.0,150,5000,22
6646,31,0.017994900000076086,572.0,1108.0,150,5000,22
6647,32,0.01806499999997868,572.0,1109.0,150,5000,22
6648,33,0.01814430000001721,572.0,1110.0,150,5000,22
6649,1,0.006366599999978462,617.0,1112.0,150,5000,23
6650,2,0.006421400000022004,652.0,1114.0,150,5000,23
6651,3,0.00646900000003825,652.0,1115.0,150,5000,23
6652,4,0.0065020000000686196,652.0,1116.0,150,5000,23
6653,5,0.006547700000055556,652.0,1117.0,150,5000,23
6654,6,0.006582100000059654,652.0,1118.0,150,5000,23
6655,7,0.006628500000033455,652.0,1119.0,150,5000,23
6656,8,0.006663500000058775,680.0,1121.0,150,5000,23
6657,9,0.006698900000060348,680.0,1122.0,150,5000,23
6658,10,0.00673380000000634,684.0,1124.0,150,5000,23
6659,11,0.006769400000052883,684.0,1125.0,150,5000,23
6660,12,0.006803800000056981,738.0,1127.0,150,5000,23
6661,13,0.006838200000061079,738.0,1128.0,150,5000,23
6662,14,0.00687520000008135,738.0,1129.0,150,5000,23
6663,15,0.006912900000088484,738.0,1130.0,150,5000,23
6664,16,0.006950599999981932,738.0,1131.0,150,5000,23
6665,17,0.006989800000042123,738.0,1132.0,150,5000,23
6666,18,0.010928600000056576,738.0,1133.0,150,5000,23
6667,19,0.016987700000072437,738.0,1134.0,150,5000,23
6668,20,0.01706550000005791,750.0,1136.0,150,5000,23
6669,21,0.017190500000083375,750.0,1137.0,150,5000,23
6670,22,0.017323200000078032,750.0,1138.0,150,5000,23
6671,23,0.01741390000006504,755.0,1140.0,150,5000,23
6672,24,0.017499600000064675,755.0,1141.0,150,5000,23
6673,25,0.017584900000088055,757.0,1143.0,150,5000,23
6674,26,0.01765330000000631,757.0,1144.0,150,5000,23
6675,27,0.017723600000067563,757.0,1145.0,150,5000,23
6676,28,0.01779080000005706,757.0,1146.0,150,5000,23
6677,29,0.017855400000030386,757.0,1147.0,150,5000,23
6678,30,0.017925100000070415,757.0,1148.0,150,5000,23
6679,31,0.017994900000076086,757.0,1149.0,150,5000,23
6680,32,0.01806499999997868,757.0,1150.0,150,5000,23
6681,33,0.01814430000001721,757.0,1151.0,150,5000,23
6682,34,0.01822540000000572,757.0,1152.0,150,5000,23
6683,35,0.018317700000011428,757.0,1153.0,150,5000,23
6684,1,0.006366599999978462,521.0,1154.0,150,5000,24
6685,2,0.006421400000022004,521.0,1155.0,150,5000,24
6686,3,0.00646900000003825,521.0,1156.0,150,5000,24
6687,4,0.0065020000000686196,521.0,1157.0,150,5000,24
6688,5,0.006547700000055556,584.0,1159.0,150,5000,24
6689,6,0.006582100000059654,634.0,1161.0,150,5000,24
6690,7,0.006628500000033455,652.0,1163.0,150,5000,24
6691,8,0.006663500000058775,656.0,1165.0,150,5000,24
6692,9,0.006698900000060348,656.0,1166.0,150,5000,24
6693,10,0.00673380000000634,656.0,1167.0,150,5000,24
6694,11,0.006769400000052883,656.0,1168.0,150,5000,24
6695,12,0.006803800000056981,656.0,1169.0,150,5000,24
6696,13,0.006838200000061079,656.0,1170.0,150,5000,24
6697,14,0.00687520000008135,656.0,1171.0,150,5000,24
6698,15,0.006912900000088484,656.0,1172.0,150,5000,24
6699,16,0.006950599999981932,656.0,1173.0,150,5000,24
6700,17,0.006989800000042123,664.0,1175.0,150,5000,24
6701,18,0.010928600000056576,664.0,1176.0,150,5000,24
6702,19,0.016987700000072437,664.0,1177.0,150,5000,24
6703,20,0.01706550000005791,664.0,1178.0,150,5000,24
6704,21,0.017190500000083375,664.0,1179.0,150,5000,24
6705,22,0.017323200000078032,664.0,1180.0,150,5000,24
6706,23,0.01741390000006504,673.0,1182.0,150,5000,24
6707,24,0.017499600000064675,673.0,1183.0,150,5000,24
6708,25,0.017584900000088055,673.0,1184.0,150,5000,24
6709,26,0.01765330000000631,673.0,1185.0,150,5000,24
6710,27,0.017723600000067563,673.0,1186.0,150,5000,24
6711,28,0.01779080000005706,673.0,1187.0,150,5000,24
6712,29,0.017855400000030386,673.0,1188.0,150,5000,24
6713,30,0.017925100000070415,673.0,1189.0,150,5000,24
6714,31,0.017994900000076086,673.0,1190.0,150,5000,24
6715,32,0.01806499999997868,673.0,1191.0,150,5000,24
6716,33,0.01814430000001721,673.0,1192.0,150,5000,24
6717,1,0.006366599999978462,432.0,1193.0,150,5000,25
6718,2,0.006421400000022004,452.0,1195.0,150,5000,25
6719,3,0.00646900000003825,455.0,1197.0,150,5000,25
6720,4,0.0065020000000686196,509.0,1199.0,150,5000,25
6721,5,0.006547700000055556,572.0,1201.0,150,5000,25
6722,6,0.006582100000059654,572.0,1202.0,150,5000,25
6723,7,0.006628500000033455,572.0,1203.0,150,5000,25
6724,8,0.006663500000058775,572.0,1204.0,150,5000,25
6725,9,0.006698900000060348,572.0,1205.0,150,5000,25
6726,10,0.00673380000000634,632.0,1207.0,150,5000,25
6727,11,0.006769400000052883,662.0,1209.0,150,5000,25
6728,12,0.006803800000056981,670.0,1211.0,150,5000,25
6729,13,0.006838200000061079,670.0,1212.0,150,5000,25
6730,14,0.00687520000008135,670.0,1213.0,150,5000,25
6731,15,0.006912900000088484,670.0,1214.0,150,5000,25
6732,16,0.006950599999981932,670.0,1215.0,150,5000,25
6733,17,0.006989800000042123,670.0,1216.0,150,5000,25
6734,18,0.010928600000056576,670.0,1217.0,150,5000,25
6735,19,0.016987700000072437,670.0,1218.0,150,5000,25
6736,20,0.01706550000005791,670.0,1219.0,150,5000,25
6737,21,0.017190500000083375,670.0,1220.0,150,5000,25
6738,22,0.017323200000078032,670.0,1221.0,150,5000,25
6739,1,0.006366599999978462,487.0,1223.0,150,5000,26
6740,2,0.006421400000022004,511.0,1225.0,150,5000,26
6741,3,0.00646900000003825,511.0,1226.0,150,5000,26
6742,4,0.0065020000000686196,541.0,1228.0,150,5000,26
6743,5,0.006547700000055556,541.0,1229.0,150,5000,26
6744,6,0.006582100000059654,541.0,1230.0,150,5000,26
6745,7,0.006628500000033455,541.0,1231.0,150,5000,26
6746,8,0.006663500000058775,577.0,1233.0,150,5000,26
6747,9,0.006698900000060348,577.0,1234.0,150,5000,26
6748,10,0.00673380000000634,587.0,1236.0,150,5000,26
6749,11,0.006769400000052883,588.0,1238.0,150,5000,26
6750,12,0.006803800000056981,613.0,1240.0,150,5000,26
6751,13,0.006838200000061079,613.0,1241.0,150,5000,26
6752,14,0.00687520000008135,613.0,1242.0,150,5000,26
6753,15,0.006912900000088484,613.0,1243.0,150,5000,26
6754,16,0.006950599999981932,613.0,1244.0,150,5000,26
6755,17,0.006989800000042123,613.0,1245.0,150,5000,26
6756,18,0.010928600000056576,613.0,1246.0,150,5000,26
6757,19,0.016987700000072437,618.0,1248.0,150,5000,26
6758,20,0.01706550000005791,618.0,1249.0,150,5000,26
6759,21,0.017190500000083375,645.0,1251.0,150,5000,26
6760,22,0.017323200000078032,645.0,1252.0,150,5000,26
6761,23,0.01741390000006504,645.0,1253.0,150,5000,26
6762,24,0.017499600000064675,645.0,1254.0,150,5000,26
6763,25,0.017584900000088055,645.0,1255.0,150,5000,26
6764,26,0.01765330000000631,690.0,1257.0,150,5000,26
6765,27,0.017723600000067563,690.0,1258.0,150,5000,26
6766,28,0.01779080000005706,690.0,1259.0,150,5000,26
6767,29,0.017855400000030386,690.0,1260.0,150,5000,26
6768,30,0.017925100000070415,697.0,1262.0,150,5000,26
6769,31,0.017994900000076086,697.0,1263.0,150,5000,26
6770,32,0.01806499999997868,697.0,1264.0,150,5000,26
6771,33,0.01814430000001721,697.0,1265.0,150,5000,26
6772,34,0.01822540000000572,697.0,1266.0,150,5000,26
6773,35,0.018317700000011428,698.0,1268.0,150,5000,26
6774,36,0.018397300000060568,698.0,1269.0,150,5000,26
6775,37,0.01847140000006675,698.0,1270.0,150,5000,26
6776,38,0.018545900000049187,698.0,1271.0,150,5000,26
6777,39,0.018637900000044283,698.0,1272.0,150,5000,26
6778,40,0.018714200000090386,698.0,1273.0,150,5000,26
6779,41,0.018790299999977833,698.0,1274.0,150,5000,26
6780,42,0.01888450000001285,698.0,1275.0,150,5000,26
6781,43,0.018963299999995797,698.0,1276.0,150,5000,26
6782,44,0.0190412000000606,698.0,1277.0,150,5000,26
6783,45,0.019114100000024337,698.0,1278.0,150,5000,26
6784,1,0.006366599999978462,485.0,1280.0,150,5000,27
6785,2,0.006421400000022004,494.0,1282.0,150,5000,27
6786,3,0.00646900000003825,494.0,1283.0,150,5000,27
6787,4,0.0065020000000686196,509.0,1285.0,150,5000,27
6788,5,0.006547700000055556,518.0,1287.0,150,5000,27
6789,6,0.006582100000059654,518.0,1288.0,150,5000,27
6790,7,0.006628500000033455,518.0,1289.0,150,5000,27
6791,8,0.006663500000058775,518.0,1290.0,150,5000,27
6792,9,0.006698900000060348,518.0,1291.0,150,5000,27
6793,10,0.00673380000000634,546.0,1293.0,150,5000,27
6794,11,0.006769400000052883,546.0,1294.0,150,5000,27
6795,12,0.006803800000056981,555.0,1296.0,150,5000,27
6796,13,0.006838200000061079,555.0,1297.0,150,5000,27
6797,14,0.00687520000008135,555.0,1298.0,150,5000,27
6798,15,0.006912900000088484,587.0,1300.0,150,5000,27
6799,16,0.006950599999981932,587.0,1301.0,150,5000,27
6800,17,0.006989800000042123,599.0,1303.0,150,5000,27
6801,18,0.010928600000056576,599.0,1304.0,150,5000,27
6802,19,0.016987700000072437,611.0,1306.0,150,5000,27
6803,20,0.01706550000005791,641.0,1308.0,150,5000,27
6804,21,0.017190500000083375,641.0,1309.0,150,5000,27
6805,22,0.017323200000078032,641.0,1310.0,150,5000,27
6806,23,0.01741390000006504,641.0,1311.0,150,5000,27
6807,24,0.017499600000064675,641.0,1312.0,150,5000,27
6808,25,0.017584900000088055,641.0,1313.0,150,5000,27
6809,26,0.01765330000000631,641.0,1314.0,150,5000,27
6810,27,0.017723600000067563,641.0,1315.0,150,5000,27
6811,28,0.01779080000005706,641.0,1316.0,150,5000,27
6812,29,0.017855400000030386,641.0,1317.0,150,5000,27
6813,30,0.017925100000070415,641.0,1318.0,150,5000,27
6814,1,0.006366599999978462,405.0,1320.0,150,5000,28
6815,2,0.006421400000022004,441.0,1322.0,150,5000,28
6816,3,0.00646900000003825,495.0,1324.0,150,5000,28
6817,4,0.0065020000000686196,495.0,1325.0,150,5000,28
6818,5,0.006547700000055556,504.0,1327.0,150,5000,28
6819,6,0.006582100000059654,514.0,1329.0,150,5000,28
6820,7,0.006628500000033455,535.0,1331.0,150,5000,28
6821,8,0.006663500000058775,580.0,1333.0,150,5000,28
6822,9,0.006698900000060348,580.0,1334.0,150,5000,28
6823,10,0.00673380000000634,585.0,1336.0,150,5000,28
6824,11,0.006769400000052883,585.0,1337.0,150,5000,28
6825,12,0.006803800000056981,585.0,1338.0,150,5000,28
6826,13,0.006838200000061079,585.0,1339.0,150,5000,28
6827,14,0.00687520000008135,601.0,1341.0,150,5000,28
6828,15,0.006912900000088484,628.0,1343.0,150,5000,28
6829,16,0.006950599999981932,628.0,1344.0,150,5000,28
6830,17,0.006989800000042123,628.0,1345.0,150,5000,28
6831,18,0.010928600000056576,628.0,1346.0,150,5000,28
6832,19,0.016987700000072437,628.0,1347.0,150,5000,28
6833,20,0.01706550000005791,628.0,1348.0,150,5000,28
6834,21,0.017190500000083375,644.0,1350.0,150,5000,28
6835,22,0.017323200000078032,644.0,1351.0,150,5000,28
6836,23,0.01741390000006504,644.0,1352.0,150,5000,28
6837,24,0.017499600000064675,644.0,1353.0,150,5000,28
6838,25,0.017584900000088055,644.0,1354.0,150,5000,28
6839,26,0.01765330000000631,644.0,1355.0,150,5000,28
6840,27,0.017723600000067563,644.0,1356.0,150,5000,28
6841,28,0.01779080000005706,644.0,1357.0,150,5000,28
6842,29,0.017855400000030386,644.0,1358.0,150,5000,28
6843,30,0.017925100000070415,644.0,1359.0,150,5000,28
6844,31,0.017994900000076086,644.0,1360.0,150,5000,28
6845,1,0.006366599999978462,453.0,1362.0,150,5000,29
6846,2,0.006421400000022004,474.0,1364.0,150,5000,29
6847,3,0.00646900000003825,474.0,1365.0,150,5000,29
6848,4,0.0065020000000686196,519.0,1367.0,150,5000,29
6849,5,0.006547700000055556,519.0,1368.0,150,5000,29
6850,6,0.006582100000059654,537.0,1370.0,150,5000,29
6851,7,0.006628500000033455,537.0,1371.0,150,5000,29
6852,8,0.006663500000058775,549.0,1373.0,150,5000,29
6853,9,0.006698900000060348,549.0,1374.0,150,5000,29
6854,10,0.00673380000000634,549.0,1375.0,150,5000,29
6855,11,0.006769400000052883,567.0,1377.0,150,5000,29
6856,12,0.006803800000056981,567.0,1378.0,150,5000,29
6857,13,0.006838200000061079,585.0,1380.0,150,5000,29
6858,14,0.00687520000008135,605.0,1382.0,150,5000,29
6859,15,0.006912900000088484,605.0,1383.0,150,5000,29
6860,16,0.006950599999981932,605.0,1384.0,150,5000,29
6861,17,0.006989800000042123,605.0,1385.0,150,5000,29
6862,18,0.010928600000056576,605.0,1386.0,150,5000,29
6863,19,0.016987700000072437,605.0,1387.0,150,5000,29
6864,20,0.01706550000005791,613.0,1389.0,150,5000,29
6865,21,0.017190500000083375,640.0,1391.0,150,5000,29
6866,22,0.017323200000078032,640.0,1392.0,150,5000,29
6867,23,0.01741390000006504,658.0,1394.0,150,5000,29
6868,24,0.017499600000064675,658.0,1395.0,150,5000,29
6869,25,0.017584900000088055,658.0,1396.0,150,5000,29
6870,26,0.01765330000000631,658.0,1397.0,150,5000,29
6871,27,0.017723600000067563,658.0,1398.0,150,5000,29
6872,28,0.01779080000005706,658.0,1399.0,150,5000,29
6873,29,0.017855400000030386,658.0,1400.0,150,5000,29
6874,30,0.017925100000070415,658.0,1401.0,150,5000,29
6875,31,0.017994900000076086,663.0,1403.0,150,5000,29
6876,32,0.01806499999997868,663.0,1404.0,150,5000,29
6877,33,0.01814430000001721,663.0,1405.0,150,5000,29
6878,34,0.01822540000000572,663.0,1406.0,150,5000,29
6879,35,0.018317700000011428,663.0,1407.0,150,5000,29
6880,36,0.018397300000060568,663.0,1408.0,150,5000,29
6881,37,0.01847140000006675,663.0,1409.0,150,5000,29
6882,38,0.018545900000049187,663.0,1410.0,150,5000,29
6883,39,0.018637900000044283,663.0,1411.0,150,5000,29
6884,40,0.018714200000090386,663.0,1412.0,150,5000,29
6885,41,0.018790299999977833,699.0,1414.0,150,5000,29
6886,42,0.01888450000001285,699.0,1415.0,150,5000,29
6887,43,0.018963299999995797,699.0,1416.0,150,5000,29
6888,44,0.0190412000000606,699.0,1417.0,150,5000,29
6889,45,0.019114100000024337,699.0,1418.0,150,5000,29
6890,46,0.01920010000003458,699.0,1419.0,150,5000,29
6891,47,0.019280800000046838,699.0,1420.0,150,5000,29
6892,48,0.01935680000008233,699.0,1421.0,150,5000,29
6893,49,0.019437200000083976,699.0,1422.0,150,5000,29
6894,50,0.0195346000000427,699.0,1423.0,150,5000,29
6895,51,0.01963269999998829,699.0,1424.0,150,5000,29
6896,1,0.006366599999978462,484.0,1426.0,150,5000,30
6897,2,0.006421400000022004,484.0,1427.0,150,5000,30
6898,3,0.00646900000003825,485.0,1429.0,150,5000,30
6899,4,0.0065020000000686196,485.0,1430.0,150,5000,30
6900,5,0.006547700000055556,485.0,1431.0,150,5000,30
6901,6,0.006582100000059654,500.0,1433.0,150,5000,30
6902,7,0.006628500000033455,530.0,1435.0,150,5000,30
6903,8,0.006663500000058775,530.0,1436.0,150,5000,30
6904,9,0.006698900000060348,530.0,1437.0,150,5000,30
6905,10,0.00673380000000634,534.0,1439.0,150,5000,30
6906,11,0.006769400000052883,536.0,1441.0,150,5000,30
6907,12,0.006803800000056981,536.0,1442.0,150,5000,30
6908,13,0.006838200000061079,536.0,1443.0,150,5000,30
6909,14,0.00687520000008135,543.0,1445.0,150,5000,30
6910,15,0.006912900000088484,615.0,1447.0,150,5000,30
6911,16,0.006950599999981932,615.0,1448.0,150,5000,30
6912,17,0.006989800000042123,615.0,1449.0,150,5000,30
6913,18,0.010928600000056576,621.0,1451.0,150,5000,30
6914,19,0.016987700000072437,621.0,1452.0,150,5000,30
6915,20,0.01706550000005791,621.0,1453.0,150,5000,30
6916,21,0.017190500000083375,624.0,1455.0,150,5000,30
6917,22,0.017323200000078032,624.0,1456.0,150,5000,30
6918,23,0.01741390000006504,624.0,1457.0,150,5000,30
6919,24,0.017499600000064675,624.0,1458.0,150,5000,30
6920,25,0.017584900000088055,624.0,1459.0,150,5000,30
6921,26,0.01765330000000631,624.0,1460.0,150,5000,30
6922,27,0.017723600000067563,624.0,1461.0,150,5000,30
6923,28,0.01779080000005706,624.0,1462.0,150,5000,30
6924,29,0.017855400000030386,624.0,1463.0,150,5000,30
6925,30,0.017925100000070415,624.0,1464.0,150,5000,30
6926,31,0.017994900000076086,624.0,1465.0,150,5000,30
6927,1,0.006366599999978462,588.0,1466.0,150,5000,31
6928,2,0.006421400000022004,597.0,1468.0,150,5000,31
6929,3,0.00646900000003825,612.0,1470.0,150,5000,31
6930,4,0.0065020000000686196,620.0,1472.0,150,5000,31
6931,5,0.006547700000055556,620.0,1473.0,150,5000,31
6932,6,0.006582100000059654,628.0,1475.0,150,5000,31
6933,7,0.006628500000033455,628.0,1476.0,150,5000,31
6934,8,0.006663500000058775,628.0,1477.0,150,5000,31
6935,9,0.006698900000060348,628.0,1478.0,150,5000,31
6936,10,0.00673380000000634,628.0,1479.0,150,5000,31
6937,11,0.006769400000052883,628.0,1480.0,150,5000,31
6938,12,0.006803800000056981,628.0,1481.0,150,5000,31
6939,13,0.006838200000061079,628.0,1482.0,150,5000,31
6940,14,0.00687520000008135,628.0,1483.0,150,5000,31
6941,15,0.006912900000088484,628.0,1484.0,150,5000,31
6942,16,0.006950599999981932,628.0,1485.0,150,5000,31
6943,1,0.006366599999978462,479.0,1487.0,150,5000,32
6944,2,0.006421400000022004,487.0,1489.0,150,5000,32
6945,3,0.00646900000003825,496.0,1491.0,150,5000,32
6946,4,0.0065020000000686196,496.0,1492.0,150,5000,32
6947,5,0.006547700000055556,559.0,1494.0,150,5000,32
6948,6,0.006582100000059654,559.0,1495.0,150,5000,32
6949,7,0.006628500000033455,559.0,1496.0,150,5000,32
6950,8,0.006663500000058775,559.0,1497.0,150,5000,32
6951,9,0.006698900000060348,579.0,1499.0,150,5000,32
6952,10,0.00673380000000634,604.0,1501.0,150,5000,32
6953,11,0.006769400000052883,604.0,1502.0,150,5000,32
6954,12,0.006803800000056981,619.0,1504.0,150,5000,32
6955,13,0.006838200000061079,619.0,1505.0,150,5000,32
6956,14,0.00687520000008135,619.0,1506.0,150,5000,32
6957,15,0.006912900000088484,619.0,1507.0,150,5000,32
6958,16,0.006950599999981932,619.0,1508.0,150,5000,32
6959,17,0.006989800000042123,619.0,1509.0,150,5000,32
6960,18,0.010928600000056576,619.0,1510.0,150,5000,32
6961,19,0.016987700000072437,619.0,1511.0,150,5000,32
6962,20,0.01706550000005791,619.0,1512.0,150,5000,32
6963,21,0.017190500000083375,619.0,1513.0,150,5000,32
6964,22,0.017323200000078032,667.0,1515.0,150,5000,32
6965,23,0.01741390000006504,672.0,1517.0,150,5000,32
6966,24,0.017499600000064675,678.0,1519.0,150,5000,32
6967,25,0.017584900000088055,682.0,1521.0,150,5000,32
6968,26,0.01765330000000631,692.0,1523.0,150,5000,32
6969,27,0.017723600000067563,692.0,1524.0,150,5000,32
6970,28,0.01779080000005706,692.0,1525.0,150,5000,32
6971,29,0.017855400000030386,692.0,1526.0,150,5000,32
6972,30,0.017925100000070415,692.0,1527.0,150,5000,32
6973,31,0.017994900000076086,692.0,1528.0,150,5000,32
6974,32,0.01806499999997868,692.0,1529.0,150,5000,32
6975,33,0.01814430000001721,692.0,1530.0,150,5000,32
6976,34,0.01822540000000572,692.0,1531.0,150,5000,32
6977,35,0.018317700000011428,692.0,1532.0,150,5000,32
6978,36,0.018397300000060568,692.0,1533.0,150,5000,32
6979,1,0.006366599999978462,472.0,1535.0,150,5000,33
6980,2,0.006421400000022004,472.0,1536.0,150,5000,33
6981,3,0.00646900000003825,481.0,1538.0,150,5000,33
6982,4,0.0065020000000686196,485.0,1540.0,150,5000,33
6983,5,0.006547700000055556,485.0,1541.0,150,5000,33
6984,6,0.006582100000059654,485.0,1542.0,150,5000,33
6985,7,0.006628500000033455,503.0,1544.0,150,5000,33
6986,8,0.006663500000058775,503.0,1545.0,150,5000,33
6987,9,0.006698900000060348,523.0,1547.0,150,5000,33
6988,10,0.00673380000000634,523.0,1548.0,150,5000,33
6989,11,0.006769400000052883,523.0,1549.0,150,5000,33
6990,12,0.006803800000056981,523.0,1550.0,150,5000,33
6991,13,0.006838200000061079,577.0,1552.0,150,5000,33
6992,14,0.00687520000008135,577.0,1553.0,150,5000,33
6993,15,0.006912900000088484,577.0,1554.0,150,5000,33
6994,16,0.006950599999981932,580.0,1556.0,150,5000,33
6995,17,0.006989800000042123,580.0,1557.0,150,5000,33
6996,18,0.010928600000056576,590.0,1559.0,150,5000,33
6997,19,0.016987700000072437,610.0,1561.0,150,5000,33
6998,20,0.01706550000005791,610.0,1562.0,150,5000,33
6999,21,0.017190500000083375,610.0,1563.0,150,5000,33
7000,22,0.017323200000078032,610.0,1564.0,150,5000,33
7001,23,0.01741390000006504,610.0,1565.0,150,5000,33
7002,24,0.017499600000064675,617.0,1567.0,150,5000,33
7003,25,0.017584900000088055,617.0,1568.0,150,5000,33
7004,26,0.01765330000000631,617.0,1569.0,150,5000,33
7005,27,0.017723600000067563,632.0,1571.0,150,5000,33
7006,28,0.01779080000005706,632.0,1572.0,150,5000,33
7007,29,0.017855400000030386,660.0,1574.0,150,5000,33
7008,30,0.017925100000070415,660.0,1575.0,150,5000,33
7009,31,0.017994900000076086,660.0,1576.0,150,5000,33
7010,32,0.01806499999997868,660.0,1577.0,150,5000,33
7011,33,0.01814430000001721,660.0,1578.0,150,5000,33
7012,34,0.01822540000000572,666.0,1580.0,150,5000,33
7013,35,0.018317700000011428,666.0,1581.0,150,5000,33
7014,36,0.018397300000060568,666.0,1582.0,150,5000,33
7015,37,0.01847140000006675,666.0,1583.0,150,5000,33
7016,38,0.018545900000049187,666.0,1584.0,150,5000,33
7017,39,0.018637900000044283,666.0,1585.0,150,5000,33
7018,40,0.018714200000090386,666.0,1586.0,150,5000,33
7019,41,0.018790299999977833,690.0,1588.0,150,5000,33
7020,42,0.01888450000001285,690.0,1589.0,150,5000,33
7021,43,0.018963299999995797,690.0,1590.0,150,5000,33
7022,44,0.0190412000000606,690.0,1591.0,150,5000,33
7023,45,0.019114100000024337,690.0,1592.0,150,5000,33
7024,46,0.01920010000003458,690.0,1593.0,150,5000,33
7025,47,0.019280800000046838,690.0,1594.0,150,5000,33
7026,48,0.01935680000008233,690.0,1595.0,150,5000,33
7027,49,0.019437200000083976,690.0,1596.0,150,5000,33
7028,50,0.0195346000000427,691.0,1598.0,150,5000,33
7029,51,0.01963269999998829,691.0,1599.0,150,5000,33
7030,52,0.019713000000024294,691.0,1600.0,150,5000,33
7031,53,0.01979340000002594,691.0,1601.0,150,5000,33
7032,54,0.019873800000027586,691.0,1602.0,150,5000,33
7033,55,0.019954700000084813,691.0,1603.0,150,5000,33
7034,56,0.020039200000042,691.0,1604.0,150,5000,33
7035,57,0.020127200000047196,691.0,1605.0,150,5000,33
7036,58,0.020211700000004384,691.0,1606.0,150,5000,33
7037,59,0.020296799999982795,691.0,1607.0,150,5000,33
