,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
10,1000.0,0.0,20348,6.140450900013093,"[7, 7, 8, 0, 4, 7, 0, 9, 7, 6, 3, 9, 9, 8, 0, 5, 6, 7, 1, 6, 2, 9, 9, 6, 1, 0, 3, 2, 5, 8, 4, 9, 7, 3, 7, 0, 3, 7, 6, 0, 2, 8, 2, 0, 9, 5, 3, 9, 1, 2, 0, 6, 4, 3, 6, 6, 1, 4, 4, 1, 4, 1, 1, 7, 3, 5, 6, 4, 7, 6, 2, 1, 8, 4, 9, 8, 2, 9, 9, 8, 0, 3, 3, 0, 2, 7, 3, 2, 1, 3, 5, 5, 2, 4, 9, 5, 9, 7, 5, 6, 6, 5, 5, 2, 8, 9, 5, 5, 4, 1, 0, 4, 5, 3, 7, 4, 1, 5, 8, 8, 6, 4, 7, 5, 0, 6, 2, 7, 7, 6, 5, 3, 7, 1, 8, 0, 3, 8, 3, 4, 8, 2, 6, 4, 7, 7, 5, 4, 3, 5, 1, 7, 5, 4, 2, 8, 3, 9, 1, 4, 6, 5, 2, 1, 8, 5, 0, 8, 7, 7, 5, 2, 9, 1, 5, 5, 8, 8, 3, 9, 0, 8, 3, 6, 2, 1, 3, 7, 2, 2, 6, 0, 1, 0, 2, 4, 5, 0, 1, 6]",250.0,0.5,2500
11,2500.0,0.0,20348,6.140450900013093,"[7, 7, 8, 0, 4, 7, 0, 9, 7, 6, 3, 9, 9, 8, 0, 5, 6, 7, 1, 6, 2, 9, 9, 6, 1, 0, 3, 2, 5, 8, 4, 9, 7, 3, 7, 0, 3, 7, 6, 0, 2, 8, 2, 0, 9, 5, 3, 9, 1, 2, 0, 6, 4, 3, 6, 6, 1, 4, 4, 1, 4, 1, 1, 7, 3, 5, 6, 4, 7, 6, 2, 1, 8, 4, 9, 8, 2, 9, 9, 8, 0, 3, 3, 0, 2, 7, 3, 2, 1, 3, 5, 5, 2, 4, 9, 5, 9, 7, 5, 6, 6, 5, 5, 2, 8, 9, 5, 5, 4, 1, 0, 4, 5, 3, 7, 4, 1, 5, 8, 8, 6, 4, 7, 5, 0, 6, 2, 7, 7, 6, 5, 3, 7, 1, 8, 0, 3, 8, 3, 4, 8, 2, 6, 4, 7, 7, 5, 4, 3, 5, 1, 7, 5, 4, 2, 8, 3, 9, 1, 4, 6, 5, 2, 1, 8, 5, 0, 8, 7, 7, 5, 2, 9, 1, 5, 5, 8, 8, 3, 9, 0, 8, 3, 6, 2, 1, 3, 7, 2, 2, 6, 0, 1, 0, 2, 4, 5, 0, 1, 6]",250.0,0.5,2500
12,0.0,45.0,1000,0.2682708000065759,"[6, 3, 7, 4, 6, 9, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4, 0, 9, 5, 8, 0, 9, 2, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 9, 8, 9, 4, 1, 3, 6, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 1, 9, 3, 7, 6, 8, 7, 4, 1, 4, 7, 9, 8, 8, 0, 8, 6, 8, 7, 0, 7, 7, 2, 0, 7, 2, 2, 0, 4, 9, 6, 9, 8, 6, 8, 7, 1, 0, 6, 6, 7, 4, 2, 7, 5, 2, 0, 2, 4, 2, 0, 4, 9, 6, 6, 8, 9, 9, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5, 1, 9, 8, 4, 5, 3, 9, 6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 9, 7, 5, 7, 8, 3, 0, 0, 9, 3, 6, 1, 2, 0, 4, 0, 7, 0, 0, 1, 1, 5, 6, 4, 0, 0, 2, 1, 4, 9, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5]",1000.0,0.1,2500
13,250.0,0.0,186206,55.63263770000776,"[7, 5, 4, 6, 6, 9, 2, 9, 9, 8, 4, 6, 9, 3, 7, 0, 6, 9, 7, 5, 7, 3, 8, 5, 4, 7, 3, 2, 1, 4, 9, 3, 9, 3, 9, 9, 5, 0, 3, 7, 8, 8, 3, 5, 4, 7, 3, 0, 1, 1, 6, 9, 5, 2, 0, 9, 2, 4, 9, 5, 0, 3, 4, 0, 8, 8, 0, 3, 1, 4, 9, 2, 8, 0, 0, 3, 9, 9, 3, 3, 4, 5, 0, 9, 5, 3, 9, 1, 0, 1, 6, 0, 4, 5, 2, 8, 9, 0, 3, 1, 4, 8, 9, 4, 5, 3, 2, 7, 3, 5, 1, 0, 2, 8, 7, 4, 1, 8, 1, 2, 1, 3, 7, 8, 9, 7, 0, 0, 7, 9, 1, 8, 2, 8, 1, 3, 0, 6, 7, 3, 9, 8, 1, 6, 2, 0, 5, 5, 9, 0, 5, 6, 7, 5, 4, 2, 8, 0, 5, 9, 5, 3, 5, 0, 2, 2, 1, 6, 1, 5, 7, 6, 1, 3, 1, 9, 9, 5, 5, 4, 3, 5, 7, 7, 4, 9, 0, 2, 2, 5, 3, 3, 8, 8, 0, 0, 8, 9, 1, 5]",1000.0,0.1,2500
14,1000.0,0.0,186206,55.63263770000776,"[7, 5, 4, 6, 6, 9, 2, 9, 9, 8, 4, 6, 9, 3, 7, 0, 6, 9, 7, 5, 7, 3, 8, 5, 4, 7, 3, 2, 1, 4, 9, 3, 9, 3, 9, 9, 5, 0, 3, 7, 8, 8, 3, 5, 4, 7, 3, 0, 1, 1, 6, 9, 5, 2, 0, 9, 2, 4, 9, 5, 0, 3, 4, 0, 8, 8, 0, 3, 1, 4, 9, 2, 8, 0, 0, 3, 9, 9, 3, 3, 4, 5, 0, 9, 5, 3, 9, 1, 0, 1, 6, 0, 4, 5, 2, 8, 9, 0, 3, 1, 4, 8, 9, 4, 5, 3, 2, 7, 3, 5, 1, 0, 2, 8, 7, 4, 1, 8, 1, 2, 1, 3, 7, 8, 9, 7, 0, 0, 7, 9, 1, 8, 2, 8, 1, 3, 0, 6, 7, 3, 9, 8, 1, 6, 2, 0, 5, 5, 9, 0, 5, 6, 7, 5, 4, 2, 8, 0, 5, 9, 5, 3, 5, 0, 2, 2, 1, 6, 1, 5, 7, 6, 1, 3, 1, 9, 9, 5, 5, 4, 3, 5, 7, 7, 4, 9, 0, 2, 2, 5, 3, 3, 8, 8, 0, 0, 8, 9, 1, 5]",1000.0,0.1,2500
15,2500.0,0.0,186206,55.63263770000776,"[7, 5, 4, 6, 6, 9, 2, 9, 9, 8, 4, 6, 9, 3, 7, 0, 6, 9, 7, 5, 7, 3, 8, 5, 4, 7, 3, 2, 1, 4, 9, 3, 9, 3, 9, 9, 5, 0, 3, 7, 8, 8, 3, 5, 4, 7, 3, 0, 1, 1, 6, 9, 5, 2, 0, 9, 2, 4, 9, 5, 0, 3, 4, 0, 8, 8, 0, 3, 1, 4, 9, 2, 8, 0, 0, 3, 9, 9, 3, 3, 4, 5, 0, 9, 5, 3, 9, 1, 0, 1, 6, 0, 4, 5, 2, 8, 9, 0, 3, 1, 4, 8, 9, 4, 5, 3, 2, 7, 3, 5, 1, 0, 2, 8, 7, 4, 1, 8, 1, 2, 1, 3, 7, 8, 9, 7, 0, 0, 7, 9, 1, 8, 2, 8, 1, 3, 0, 6, 7, 3, 9, 8, 1, 6, 2, 0, 5, 5, 9, 0, 5, 6, 7, 5, 4, 2, 8, 0, 5, 9, 5, 3, 5, 0, 2, 2, 1, 6, 1, 5, 7, 6, 1, 3, 1, 9, 9, 5, 5, 4, 3, 5, 7, 7, 4, 9, 0, 2, 2, 5, 3, 3, 8, 8, 0, 0, 8, 9, 1, 5]",1000.0,0.1,2500
16,0.0,45.0,1000,0.26797159999841824,"[6, 3, 7, 4, 6, 9, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4, 0, 9, 5, 8, 0, 9, 2, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 9, 8, 9, 4, 1, 3, 6, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 1, 9, 3, 7, 6, 8, 7, 4, 1, 4, 7, 9, 8, 8, 0, 8, 6, 8, 7, 0, 7, 7, 2, 0, 7, 2, 2, 0, 4, 9, 6, 9, 8, 6, 8, 7, 1, 0, 6, 6, 7, 4, 2, 7, 5, 2, 0, 2, 4, 2, 0, 4, 9, 6, 6, 8, 9, 9, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5, 1, 9, 8, 4, 5, 3, 9, 6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 9, 7, 5, 7, 8, 3, 0, 0, 9, 3, 6, 1, 2, 0, 4, 0, 7, 0, 0, 1, 1, 5, 6, 4, 0, 0, 2, 1, 4, 9, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5]",1000.0,0.3,2500
17,250.0,0.0,197217,58.69965369999409,"[3, 9, 2, 9, 5, 7, 9, 6, 7, 1, 0, 6, 7, 4, 8, 8, 5, 0, 2, 1, 1, 8, 0, 5, 9, 0, 0, 2, 3, 4, 1, 2, 5, 1, 1, 4, 4, 6, 6, 1, 6, 5, 1, 3, 2, 5, 3, 0, 7, 7, 5, 2, 2, 3, 4, 7, 4, 0, 4, 5, 9, 0, 0, 0, 0, 2, 6, 9, 7, 0, 7, 1, 2, 4, 7, 4, 7, 8, 7, 0, 1, 5, 5, 5, 7, 3, 6, 6, 6, 4, 6, 7, 7, 8, 9, 8, 4, 8, 6, 7, 3, 2, 6, 9, 0, 3, 6, 4, 2, 2, 2, 7, 1, 8, 9, 1, 9, 5, 6, 8, 3, 3, 6, 3, 3, 7, 7, 4, 5, 7, 2, 6, 0, 3, 1, 0, 5, 0, 3, 8, 6, 2, 6, 4, 6, 6, 2, 5, 0, 2, 2, 3, 0, 2, 7, 5, 2, 5, 2, 6, 8, 5, 5, 7, 2, 5, 1, 6, 9, 8, 8, 3, 4, 0, 1, 6, 7, 8, 4, 6, 3, 9, 7, 5, 1, 6, 4, 5, 8, 8, 8, 0, 5, 8, 8, 7, 7, 9, 2, 7]",1000.0,0.3,2500
18,1000.0,0.0,197217,58.69965369999409,"[3, 9, 2, 9, 5, 7, 9, 6, 7, 1, 0, 6, 7, 4, 8, 8, 5, 0, 2, 1, 1, 8, 0, 5, 9, 0, 0, 2, 3, 4, 1, 2, 5, 1, 1, 4, 4, 6, 6, 1, 6, 5, 1, 3, 2, 5, 3, 0, 7, 7, 5, 2, 2, 3, 4, 7, 4, 0, 4, 5, 9, 0, 0, 0, 0, 2, 6, 9, 7, 0, 7, 1, 2, 4, 7, 4, 7, 8, 7, 0, 1, 5, 5, 5, 7, 3, 6, 6, 6, 4, 6, 7, 7, 8, 9, 8, 4, 8, 6, 7, 3, 2, 6, 9, 0, 3, 6, 4, 2, 2, 2, 7, 1, 8, 9, 1, 9, 5, 6, 8, 3, 3, 6, 3, 3, 7, 7, 4, 5, 7, 2, 6, 0, 3, 1, 0, 5, 0, 3, 8, 6, 2, 6, 4, 6, 6, 2, 5, 0, 2, 2, 3, 0, 2, 7, 5, 2, 5, 2, 6, 8, 5, 5, 7, 2, 5, 1, 6, 9, 8, 8, 3, 4, 0, 1, 6, 7, 8, 4, 6, 3, 9, 7, 5, 1, 6, 4, 5, 8, 8, 8, 0, 5, 8, 8, 7, 7, 9, 2, 7]",1000.0,0.3,2500
19,2500.0,0.0,197217,58.69965369999409,"[3, 9, 2, 9, 5, 7, 9, 6, 7, 1, 0, 6, 7, 4, 8, 8, 5, 0, 2, 1, 1, 8, 0, 5, 9, 0, 0, 2, 3, 4, 1, 2, 5, 1, 1, 4, 4, 6, 6, 1, 6, 5, 1, 3, 2, 5, 3, 0, 7, 7, 5, 2, 2, 3, 4, 7, 4, 0, 4, 5, 9, 0, 0, 0, 0, 2, 6, 9, 7, 0, 7, 1, 2, 4, 7, 4, 7, 8, 7, 0, 1, 5, 5, 5, 7, 3, 6, 6, 6, 4, 6, 7, 7, 8, 9, 8, 4, 8, 6, 7, 3, 2, 6, 9, 0, 3, 6, 4, 2, 2, 2, 7, 1, 8, 9, 1, 9, 5, 6, 8, 3, 3, 6, 3, 3, 7, 7, 4, 5, 7, 2, 6, 0, 3, 1, 0, 5, 0, 3, 8, 6, 2, 6, 4, 6, 6, 2, 5, 0, 2, 2, 3, 0, 2, 7, 5, 2, 5, 2, 6, 8, 5, 5, 7, 2, 5, 1, 6, 9, 8, 8, 3, 4, 0, 1, 6, 7, 8, 4, 6, 3, 9, 7, 5, 1, 6, 4, 5, 8, 8, 8, 0, 5, 8, 8, 7, 7, 9, 2, 7]",1000.0,0.3,2500
20,0.0,45.0,1000,0.27175400001578964,"[6, 3, 7, 4, 6, 9, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4, 0, 9, 5, 8, 0, 9, 2, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 9, 8, 9, 4, 1, 3, 6, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 1, 9, 3, 7, 6, 8, 7, 4, 1, 4, 7, 9, 8, 8, 0, 8, 6, 8, 7, 0, 7, 7, 2, 0, 7, 2, 2, 0, 4, 9, 6, 9, 8, 6, 8, 7, 1, 0, 6, 6, 7, 4, 2, 7, 5, 2, 0, 2, 4, 2, 0, 4, 9, 6, 6, 8, 9, 9, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5, 1, 9, 8, 4, 5, 3, 9, 6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 9, 7, 5, 7, 8, 3, 0, 0, 9, 3, 6, 1, 2, 0, 4, 0, 7, 0, 0, 1, 1, 5, 6, 4, 0, 0, 2, 1, 4, 9, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5]",1000.0,0.5,2500
