,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
1743,26,0.043784399998912704,248.0,2118.0,50,2500,39
1744,27,0.04487139999946521,248.0,2119.0,50,2500,39
1745,28,0.045971300000019255,248.0,2120.0,50,2500,39
1746,29,0.04707629999938945,248.0,2121.0,50,2500,39
1747,30,0.048257999998895684,248.0,2122.0,50,2500,39
1748,31,0.050420999999914784,250.0,2124.0,50,2500,39
1749,32,0.052581399999326095,250.0,2125.0,50,2500,39
1750,33,0.053672699999879114,252.0,2127.0,50,2500,39
1751,34,0.05476319999979751,252.0,2128.0,50,2500,39
1752,35,0.05593659999976808,254.0,2130.0,50,2500,39
1753,36,0.05704209999930754,256.0,2132.0,50,2500,39
1754,37,0.058141100000284496,256.0,2133.0,50,2500,39
1755,38,0.0603147000001627,256.0,2134.0,50,2500,39
1756,39,0.06140830000003916,258.0,2136.0,50,2500,39
1757,40,0.06259979999958887,258.0,2137.0,50,2500,39
1758,41,0.06370040000001609,258.0,2138.0,50,2500,39
1759,42,0.06589499999972759,260.0,2140.0,50,2500,39
1760,43,0.06700230000024021,260.0,2141.0,50,2500,39
1761,44,0.06810509999922942,262.0,2143.0,50,2500,39
1762,45,0.07036039999911736,264.0,2145.0,50,2500,39
1763,46,0.07146780000039143,264.0,2146.0,50,2500,39
1764,47,0.07388499999979103,266.0,2148.0,50,2500,39
1765,48,0.07499710000047344,266.0,2149.0,50,2500,39
1766,49,0.07728940000015427,266.0,2150.0,50,2500,39
1767,50,0.07841499999994994,268.0,2152.0,50,2500,39
1768,51,0.07951890000003914,268.0,2153.0,50,2500,39
1769,52,0.08062749999953667,270.0,2155.0,50,2500,39
1770,53,0.08173709999937273,270.0,2156.0,50,2500,39
1771,54,0.08283970000047702,272.0,2158.0,50,2500,39
1772,55,0.0851650000004156,272.0,2159.0,50,2500,39
1773,56,0.08627849999902537,274.0,2161.0,50,2500,39
1774,57,0.08739000000059605,274.0,2162.0,50,2500,39
1775,58,0.08850290000009409,274.0,2163.0,50,2500,39
1776,59,0.08961280000039551,274.0,2164.0,50,2500,39
1777,60,0.09080499999981839,274.0,2165.0,50,2500,39
1778,61,0.0919250999995711,274.0,2166.0,50,2500,39
1779,62,0.09307489999991958,274.0,2167.0,50,2500,39
1780,63,0.09527909999997064,274.0,2168.0,50,2500,39
1781,64,0.09639470000001893,274.0,2169.0,50,2500,39
1782,65,0.09759870000016235,274.0,2170.0,50,2500,39
1783,66,0.09872439999890048,274.0,2171.0,50,2500,39
1784,1,0.009718299999804003,255.0,2173.0,50,2500,40
1785,2,0.010970999999699416,257.0,2175.0,50,2500,40
1786,3,0.012067199999364675,257.0,2176.0,50,2500,40
1787,4,0.01435469999887573,257.0,2177.0,50,2500,40
1788,5,0.015740099999675294,257.0,2178.0,50,2500,40
1789,6,0.0169633999994403,257.0,2179.0,50,2500,40
1790,7,0.019258299998909933,257.0,2180.0,50,2500,40
1791,8,0.02045650000036403,259.0,2182.0,50,2500,40
1792,9,0.021603999999570078,259.0,2183.0,50,2500,40
1793,10,0.023871299999882467,259.0,2184.0,50,2500,40
1794,11,0.026037899999209912,259.0,2185.0,50,2500,40
1795,12,0.02711979999912728,261.0,2187.0,50,2500,40
1796,13,0.028314600000157952,261.0,2188.0,50,2500,40
1797,14,0.029406999999991967,263.0,2190.0,50,2500,40
1798,15,0.03051249999953143,263.0,2191.0,50,2500,40
1799,16,0.031604599998900085,263.0,2192.0,50,2500,40
1800,17,0.03270820000034291,263.0,2193.0,50,2500,40
1801,18,0.033796399999118876,263.0,2194.0,50,2500,40
1802,19,0.03497909999896365,263.0,2195.0,50,2500,40
1803,20,0.036070599999220576,263.0,2196.0,50,2500,40
1804,21,0.03823729999930947,265.0,2198.0,50,2500,40
1805,22,0.03932929999973567,267.0,2200.0,50,2500,40
1806,23,0.040420899998935056,267.0,2201.0,50,2500,40
1807,24,0.04159849999996368,267.0,2202.0,50,2500,40
1808,25,0.04268969999975525,269.0,2204.0,50,2500,40
1809,26,0.043784399998912704,271.0,2206.0,50,2500,40
1810,27,0.04487139999946521,271.0,2207.0,50,2500,40
1811,28,0.045971300000019255,271.0,2208.0,50,2500,40
1812,29,0.04707629999938945,271.0,2209.0,50,2500,40
1813,30,0.048257999998895684,271.0,2210.0,50,2500,40
1814,31,0.050420999999914784,273.0,2212.0,50,2500,40
1815,32,0.052581399999326095,273.0,2213.0,50,2500,40
1816,33,0.053672699999879114,275.0,2215.0,50,2500,40
1817,34,0.05476319999979751,275.0,2216.0,50,2500,40
1818,35,0.05593659999976808,275.0,2217.0,50,2500,40
1819,36,0.05704209999930754,275.0,2218.0,50,2500,40
1820,37,0.058141100000284496,275.0,2219.0,50,2500,40
1821,38,0.0603147000001627,275.0,2220.0,50,2500,40
1822,39,0.06140830000003916,275.0,2221.0,50,2500,40
1823,40,0.06259979999958887,275.0,2222.0,50,2500,40
1824,41,0.06370040000001609,275.0,2223.0,50,2500,40
1825,42,0.06589499999972759,275.0,2224.0,50,2500,40
1826,43,0.06700230000024021,275.0,2225.0,50,2500,40
1827,1,0.009718299999804003,239.0,2226.0,50,2500,41
1828,2,0.010970999999699416,239.0,2227.0,50,2500,41
1829,3,0.012067199999364675,241.0,2229.0,50,2500,41
1830,4,0.01435469999887573,241.0,2230.0,50,2500,41
1831,5,0.015740099999675294,241.0,2231.0,50,2500,41
1832,6,0.0169633999994403,241.0,2232.0,50,2500,41
1833,7,0.019258299998909933,241.0,2233.0,50,2500,41
1834,8,0.02045650000036403,241.0,2234.0,50,2500,41
1835,9,0.021603999999570078,243.0,2236.0,50,2500,41
1836,10,0.023871299999882467,243.0,2237.0,50,2500,41
1837,11,0.026037899999209912,243.0,2238.0,50,2500,41
1838,12,0.02711979999912728,243.0,2239.0,50,2500,41
1839,13,0.028314600000157952,243.0,2240.0,50,2500,41
1840,14,0.029406999999991967,243.0,2241.0,50,2500,41
1841,15,0.03051249999953143,245.0,2243.0,50,2500,41
1842,16,0.031604599998900085,245.0,2244.0,50,2500,41
1843,17,0.03270820000034291,247.0,2246.0,50,2500,41
1844,18,0.033796399999118876,247.0,2247.0,50,2500,41
1845,19,0.03497909999896365,247.0,2248.0,50,2500,41
1846,20,0.036070599999220576,247.0,2249.0,50,2500,41
1847,21,0.03823729999930947,249.0,2251.0,50,2500,41
1848,22,0.03932929999973567,249.0,2252.0,50,2500,41
1849,23,0.040420899998935056,249.0,2253.0,50,2500,41
1850,24,0.04159849999996368,249.0,2254.0,50,2500,41
1851,25,0.04268969999975525,249.0,2255.0,50,2500,41
1852,26,0.043784399998912704,251.0,2257.0,50,2500,41
1853,27,0.04487139999946521,251.0,2258.0,50,2500,41
1854,28,0.045971300000019255,253.0,2260.0,50,2500,41
1855,29,0.04707629999938945,255.0,2262.0,50,2500,41
1856,30,0.048257999998895684,255.0,2263.0,50,2500,41
1857,31,0.050420999999914784,255.0,2264.0,50,2500,41
1858,32,0.052581399999326095,257.0,2266.0,50,2500,41
1859,33,0.053672699999879114,257.0,2267.0,50,2500,41
1860,34,0.05476319999979751,259.0,2269.0,50,2500,41
1861,35,0.05593659999976808,259.0,2270.0,50,2500,41
1862,36,0.05704209999930754,259.0,2271.0,50,2500,41
1863,37,0.058141100000284496,259.0,2272.0,50,2500,41
1864,38,0.0603147000001627,261.0,2274.0,50,2500,41
1865,39,0.06140830000003916,261.0,2275.0,50,2500,41
1866,40,0.06259979999958887,263.0,2277.0,50,2500,41
1867,41,0.06370040000001609,263.0,2278.0,50,2500,41
1868,42,0.06589499999972759,265.0,2280.0,50,2500,41
1869,43,0.06700230000024021,267.0,2282.0,50,2500,41
1870,44,0.06810509999922942,267.0,2283.0,50,2500,41
1871,45,0.07036039999911736,267.0,2284.0,50,2500,41
1872,46,0.07146780000039143,267.0,2285.0,50,2500,41
1873,47,0.07388499999979103,267.0,2286.0,50,2500,41
1874,48,0.07499710000047344,269.0,2288.0,50,2500,41
1875,49,0.07728940000015427,269.0,2289.0,50,2500,41
1876,50,0.07841499999994994,269.0,2290.0,50,2500,41
1877,51,0.07951890000003914,269.0,2291.0,50,2500,41
1878,52,0.08062749999953667,271.0,2293.0,50,2500,41
1879,53,0.08173709999937273,271.0,2294.0,50,2500,41
1880,54,0.08283970000047702,271.0,2295.0,50,2500,41
1881,55,0.0851650000004156,271.0,2296.0,50,2500,41
1882,56,0.08627849999902537,271.0,2297.0,50,2500,41
1883,57,0.08739000000059605,271.0,2298.0,50,2500,41
1884,58,0.08850290000009409,271.0,2299.0,50,2500,41
1885,59,0.08961280000039551,271.0,2300.0,50,2500,41
1886,60,0.09080499999981839,271.0,2301.0,50,2500,41
1887,61,0.0919250999995711,273.0,2303.0,50,2500,41
1888,62,0.09307489999991958,273.0,2304.0,50,2500,41
1889,63,0.09527909999997064,273.0,2305.0,50,2500,41
1890,64,0.09639470000001893,275.0,2307.0,50,2500,41
1891,65,0.09759870000016235,275.0,2308.0,50,2500,41
1892,66,0.09872439999890048,275.0,2309.0,50,2500,41
1893,67,0.10090909999962605,275.0,2310.0,50,2500,41
1894,68,0.10201869999946211,275.0,2311.0,50,2500,41
1895,69,0.10313130000031379,277.0,2313.0,50,2500,41
1896,70,0.10432810000020254,277.0,2314.0,50,2500,41
1897,71,0.10652089999894088,277.0,2315.0,50,2500,41
1898,72,0.10764869999911753,277.0,2316.0,50,2500,41
1899,73,0.10984250000001339,279.0,2318.0,50,2500,41
1900,74,0.11104469999918365,279.0,2319.0,50,2500,41
1901,75,0.11216719999902125,279.0,2320.0,50,2500,41
1902,76,0.11337669999920763,281.0,2322.0,50,2500,41
1903,77,0.11450279999917257,281.0,2323.0,50,2500,41
1904,78,0.11562489999960235,283.0,2325.0,50,2500,41
1905,79,0.11674379999931261,283.0,2326.0,50,2500,41
1906,80,0.11794150000059744,283.0,2327.0,50,2500,41
1907,81,0.120140299999548,283.0,2328.0,50,2500,41
1908,82,0.12126290000014706,283.0,2329.0,50,2500,41
1909,83,0.1223881000005349,283.0,2330.0,50,2500,41
1910,84,0.1235328999991907,285.0,2332.0,50,2500,41
1911,85,0.12476029999925231,287.0,2334.0,50,2500,41
1912,86,0.12589200000002165,287.0,2335.0,50,2500,41
1913,87,0.1270266999999876,287.0,2336.0,50,2500,41
1914,88,0.12815260000024864,289.0,2338.0,50,2500,41
1915,89,0.13036009999996168,289.0,2339.0,50,2500,41
1916,90,0.1314948999988701,289.0,2340.0,50,2500,41
1917,91,0.13270849999935308,289.0,2341.0,50,2500,41
1918,92,0.13489669999944454,289.0,2342.0,50,2500,41
1919,93,0.13601930000004359,289.0,2343.0,50,2500,41
1920,94,0.13821879999886733,289.0,2344.0,50,2500,41
1921,95,0.13943429999926593,289.0,2345.0,50,2500,41
1922,96,0.14069600000038918,289.0,2346.0,50,2500,41
1923,97,0.14182110000001558,289.0,2347.0,50,2500,41
1924,98,0.1429401000004873,289.0,2348.0,50,2500,41
1925,1,0.009718299999804003,251.0,2349.0,50,2500,42
1926,2,0.010970999999699416,251.0,2350.0,50,2500,42
1927,3,0.012067199999364675,251.0,2351.0,50,2500,42
1928,4,0.01435469999887573,251.0,2352.0,50,2500,42
1929,5,0.015740099999675294,251.0,2353.0,50,2500,42
1930,6,0.0169633999994403,251.0,2354.0,50,2500,42
1931,7,0.019258299998909933,253.0,2356.0,50,2500,42
1932,8,0.02045650000036403,253.0,2357.0,50,2500,42
1933,9,0.021603999999570078,253.0,2358.0,50,2500,42
1934,10,0.023871299999882467,255.0,2360.0,50,2500,42
1935,11,0.026037899999209912,255.0,2361.0,50,2500,42
1936,12,0.02711979999912728,255.0,2362.0,50,2500,42
1937,13,0.028314600000157952,255.0,2363.0,50,2500,42
1938,14,0.029406999999991967,255.0,2364.0,50,2500,42
1939,15,0.03051249999953143,255.0,2365.0,50,2500,42
1940,16,0.031604599998900085,255.0,2366.0,50,2500,42
1941,17,0.03270820000034291,257.0,2368.0,50,2500,42
1942,18,0.033796399999118876,257.0,2369.0,50,2500,42
1943,19,0.03497909999896365,257.0,2370.0,50,2500,42
1944,20,0.036070599999220576,257.0,2371.0,50,2500,42
1945,21,0.03823729999930947,259.0,2373.0,50,2500,42
1946,22,0.03932929999973567,259.0,2374.0,50,2500,42
1947,23,0.040420899998935056,259.0,2375.0,50,2500,42
1948,24,0.04159849999996368,259.0,2376.0,50,2500,42
1949,25,0.04268969999975525,259.0,2377.0,50,2500,42
1950,26,0.043784399998912704,261.0,2379.0,50,2500,42
1951,27,0.04487139999946521,261.0,2380.0,50,2500,42
1952,28,0.045971300000019255,261.0,2381.0,50,2500,42
1953,29,0.04707629999938945,261.0,2382.0,50,2500,42
1954,30,0.048257999998895684,261.0,2383.0,50,2500,42
1955,31,0.050420999999914784,261.0,2384.0,50,2500,42
1956,32,0.052581399999326095,261.0,2385.0,50,2500,42
1957,33,0.053672699999879114,261.0,2386.0,50,2500,42
1958,34,0.05476319999979751,261.0,2387.0,50,2500,42
1959,35,0.05593659999976808,261.0,2388.0,50,2500,42
1960,36,0.05704209999930754,261.0,2389.0,50,2500,42
1961,1,0.009718299999804003,252.0,2390.0,50,2500,43
1962,2,0.010970999999699416,252.0,2391.0,50,2500,43
1963,3,0.012067199999364675,252.0,2392.0,50,2500,43
1964,4,0.01435469999887573,252.0,2393.0,50,2500,43
1965,5,0.015740099999675294,254.0,2395.0,50,2500,43
1966,6,0.0169633999994403,256.0,2397.0,50,2500,43
1967,7,0.019258299998909933,256.0,2398.0,50,2500,43
1968,8,0.02045650000036403,258.0,2400.0,50,2500,43
1969,9,0.021603999999570078,258.0,2401.0,50,2500,43
1970,10,0.023871299999882467,258.0,2402.0,50,2500,43
1971,11,0.026037899999209912,258.0,2403.0,50,2500,43
1972,12,0.02711979999912728,258.0,2404.0,50,2500,43
1973,13,0.028314600000157952,258.0,2405.0,50,2500,43
1974,14,0.029406999999991967,260.0,2407.0,50,2500,43
1975,15,0.03051249999953143,262.0,2409.0,50,2500,43
1976,16,0.031604599998900085,262.0,2410.0,50,2500,43
1977,17,0.03270820000034291,263.0,2412.0,50,2500,43
1978,18,0.033796399999118876,263.0,2413.0,50,2500,43
1979,19,0.03497909999896365,265.0,2415.0,50,2500,43
1980,20,0.036070599999220576,265.0,2416.0,50,2500,43
1981,21,0.03823729999930947,265.0,2417.0,50,2500,43
1982,22,0.03932929999973567,265.0,2418.0,50,2500,43
1983,23,0.040420899998935056,265.0,2419.0,50,2500,43
1984,24,0.04159849999996368,267.0,2421.0,50,2500,43
1985,25,0.04268969999975525,267.0,2422.0,50,2500,43
1986,26,0.043784399998912704,269.0,2424.0,50,2500,43
1987,27,0.04487139999946521,269.0,2425.0,50,2500,43
1988,28,0.045971300000019255,269.0,2426.0,50,2500,43
1989,29,0.04707629999938945,269.0,2427.0,50,2500,43
1990,30,0.048257999998895684,271.0,2429.0,50,2500,43
1991,31,0.050420999999914784,271.0,2430.0,50,2500,43
1992,32,0.052581399999326095,273.0,2432.0,50,2500,43
1993,33,0.053672699999879114,273.0,2433.0,50,2500,43
1994,34,0.05476319999979751,273.0,2434.0,50,2500,43
1995,35,0.05593659999976808,275.0,2436.0,50,2500,43
1996,36,0.05704209999930754,277.0,2438.0,50,2500,43
1997,37,0.058141100000284496,277.0,2439.0,50,2500,43
1998,38,0.0603147000001627,277.0,2440.0,50,2500,43
1999,39,0.06140830000003916,277.0,2441.0,50,2500,43
2000,40,0.06259979999958887,277.0,2442.0,50,2500,43
2001,41,0.06370040000001609,277.0,2443.0,50,2500,43
2002,42,0.06589499999972759,279.0,2445.0,50,2500,43
2003,43,0.06700230000024021,279.0,2446.0,50,2500,43
2004,44,0.06810509999922942,279.0,2447.0,50,2500,43
2005,45,0.07036039999911736,279.0,2448.0,50,2500,43
2006,46,0.07146780000039143,279.0,2449.0,50,2500,43
2007,47,0.07388499999979103,279.0,2450.0,50,2500,43
2008,48,0.07499710000047344,279.0,2451.0,50,2500,43
2009,49,0.07728940000015427,279.0,2452.0,50,2500,43
2010,50,0.07841499999994994,279.0,2453.0,50,2500,43
2011,51,0.07951890000003914,281.0,2455.0,50,2500,43
2012,52,0.08062749999953667,281.0,2456.0,50,2500,43
2013,53,0.08173709999937273,281.0,2457.0,50,2500,43
2014,54,0.08283970000047702,283.0,2459.0,50,2500,43
2015,55,0.0851650000004156,285.0,2461.0,50,2500,43
2016,56,0.08627849999902537,285.0,2462.0,50,2500,43
2017,57,0.08739000000059605,285.0,2463.0,50,2500,43
2018,58,0.08850290000009409,285.0,2464.0,50,2500,43
2019,59,0.08961280000039551,285.0,2465.0,50,2500,43
2020,60,0.09080499999981839,285.0,2466.0,50,2500,43
2021,61,0.0919250999995711,285.0,2467.0,50,2500,43
2022,62,0.09307489999991958,285.0,2468.0,50,2500,43
2023,63,0.09527909999997064,285.0,2469.0,50,2500,43
2024,64,0.09639470000001893,285.0,2470.0,50,2500,43
2025,65,0.09759870000016235,285.0,2471.0,50,2500,43
2026,1,0.009718299999804003,262.0,2473.0,50,2500,44
2027,2,0.010970999999699416,262.0,2474.0,50,2500,44
2028,3,0.012067199999364675,262.0,2475.0,50,2500,44
2029,4,0.01435469999887573,262.0,2476.0,50,2500,44
2030,5,0.015740099999675294,264.0,2478.0,50,2500,44
2031,6,0.0169633999994403,264.0,2479.0,50,2500,44
2032,7,0.019258299998909933,264.0,2480.0,50,2500,44
2033,8,0.02045650000036403,264.0,2481.0,50,2500,44
2034,9,0.021603999999570078,264.0,2482.0,50,2500,44
2035,10,0.023871299999882467,264.0,2483.0,50,2500,44
2036,11,0.026037899999209912,264.0,2484.0,50,2500,44
2037,12,0.02711979999912728,264.0,2485.0,50,2500,44
2038,13,0.028314600000157952,266.0,2487.0,50,2500,44
2039,14,0.029406999999991967,268.0,2489.0,50,2500,44
2040,15,0.03051249999953143,268.0,2490.0,50,2500,44
2041,16,0.031604599998900085,268.0,2491.0,50,2500,44
2042,17,0.03270820000034291,268.0,2492.0,50,2500,44
2043,18,0.033796399999118876,270.0,2494.0,50,2500,44
2044,19,0.03497909999896365,270.0,2495.0,50,2500,44
2045,20,0.036070599999220576,270.0,2496.0,50,2500,44
2046,21,0.03823729999930947,270.0,2497.0,50,2500,44
2047,22,0.03932929999973567,272.0,2499.0,50,2500,44
2048,23,0.040420899998935056,272.0,2500.0,50,2500,44
2049,24,0.04159849999996368,272.0,2501.0,50,2500,44
2050,25,0.04268969999975525,274.0,2503.0,50,2500,44
2051,26,0.043784399998912704,274.0,2504.0,50,2500,44
2052,27,0.04487139999946521,274.0,2505.0,50,2500,44
2053,28,0.045971300000019255,274.0,2506.0,50,2500,44
2054,29,0.04707629999938945,274.0,2507.0,50,2500,44
2055,30,0.048257999998895684,274.0,2508.0,50,2500,44
2056,31,0.050420999999914784,274.0,2509.0,50,2500,44
2057,32,0.052581399999326095,274.0,2510.0,50,2500,44
2058,33,0.053672699999879114,276.0,2512.0,50,2500,44
2059,34,0.05476319999979751,276.0,2513.0,50,2500,44
2060,35,0.05593659999976808,276.0,2514.0,50,2500,44
2061,36,0.05704209999930754,276.0,2515.0,50,2500,44
2062,37,0.058141100000284496,276.0,2516.0,50,2500,44
2063,38,0.0603147000001627,278.0,2518.0,50,2500,44
2064,39,0.06140830000003916,278.0,2519.0,50,2500,44
2065,40,0.06259979999958887,278.0,2520.0,50,2500,44
2066,41,0.06370040000001609,278.0,2521.0,50,2500,44
2067,42,0.06589499999972759,278.0,2522.0,50,2500,44
2068,43,0.06700230000024021,278.0,2523.0,50,2500,44
2069,44,0.06810509999922942,278.0,2524.0,50,2500,44
2070,45,0.07036039999911736,280.0,2526.0,50,2500,44
2071,46,0.07146780000039143,282.0,2528.0,50,2500,44
2072,47,0.07388499999979103,284.0,2530.0,50,2500,44
2073,48,0.07499710000047344,284.0,2531.0,50,2500,44
2074,49,0.07728940000015427,284.0,2532.0,50,2500,44
2075,50,0.07841499999994994,284.0,2533.0,50,2500,44
2076,51,0.07951890000003914,284.0,2534.0,50,2500,44
2077,52,0.08062749999953667,284.0,2535.0,50,2500,44
2078,53,0.08173709999937273,286.0,2537.0,50,2500,44
2079,54,0.08283970000047702,286.0,2538.0,50,2500,44
2080,55,0.0851650000004156,286.0,2539.0,50,2500,44
2081,56,0.08627849999902537,286.0,2540.0,50,2500,44
2082,57,0.08739000000059605,288.0,2542.0,50,2500,44
2083,58,0.08850290000009409,288.0,2543.0,50,2500,44
2084,59,0.08961280000039551,288.0,2544.0,50,2500,44
2085,60,0.09080499999981839,288.0,2545.0,50,2500,44
2086,61,0.0919250999995711,288.0,2546.0,50,2500,44
2087,62,0.09307489999991958,290.0,2548.0,50,2500,44
2088,63,0.09527909999997064,292.0,2550.0,50,2500,44
2089,64,0.09639470000001893,292.0,2551.0,50,2500,44
2090,65,0.09759870000016235,294.0,2553.0,50,2500,44
2091,66,0.09872439999890048,294.0,2554.0,50,2500,44
2092,67,0.10090909999962605,296.0,2556.0,50,2500,44
2093,68,0.10201869999946211,296.0,2557.0,50,2500,44
2094,69,0.10313130000031379,296.0,2558.0,50,2500,44
2095,70,0.10432810000020254,298.0,2560.0,50,2500,44
2096,71,0.10652089999894088,298.0,2561.0,50,2500,44
2097,72,0.10764869999911753,298.0,2562.0,50,2500,44
2098,73,0.10984250000001339,298.0,2563.0,50,2500,44
2099,74,0.11104469999918365,298.0,2564.0,50,2500,44
2100,75,0.11216719999902125,298.0,2565.0,50,2500,44
2101,76,0.11337669999920763,298.0,2566.0,50,2500,44
2102,77,0.11450279999917257,298.0,2567.0,50,2500,44
2103,78,0.11562489999960235,298.0,2568.0,50,2500,44
2104,79,0.11674379999931261,300.0,2570.0,50,2500,44
2105,80,0.11794150000059744,300.0,2571.0,50,2500,44
2106,81,0.120140299999548,300.0,2572.0,50,2500,44
2107,82,0.12126290000014706,300.0,2573.0,50,2500,44
2108,83,0.1223881000005349,300.0,2574.0,50,2500,44
2109,84,0.1235328999991907,300.0,2575.0,50,2500,44
2110,85,0.12476029999925231,300.0,2576.0,50,2500,44
2111,86,0.12589200000002165,300.0,2577.0,50,2500,44
2112,87,0.1270266999999876,300.0,2578.0,50,2500,44
2113,88,0.12815260000024864,300.0,2579.0,50,2500,44
2114,89,0.13036009999996168,300.0,2580.0,50,2500,44
2115,1,0.009718299999804003,248.0,2582.0,50,2500,45
2116,2,0.010970999999699416,250.0,2584.0,50,2500,45
2117,3,0.012067199999364675,250.0,2585.0,50,2500,45
2118,4,0.01435469999887573,252.0,2587.0,50,2500,45
2119,5,0.015740099999675294,254.0,2589.0,50,2500,45
2120,6,0.0169633999994403,256.0,2591.0,50,2500,45
2121,7,0.019258299998909933,258.0,2593.0,50,2500,45
2122,8,0.02045650000036403,260.0,2595.0,50,2500,45
2123,9,0.021603999999570078,260.0,2596.0,50,2500,45
2124,10,0.023871299999882467,260.0,2597.0,50,2500,45
2125,11,0.026037899999209912,260.0,2598.0,50,2500,45
2126,12,0.02711979999912728,260.0,2599.0,50,2500,45
2127,13,0.028314600000157952,260.0,2600.0,50,2500,45
2128,14,0.029406999999991967,260.0,2601.0,50,2500,45
2129,15,0.03051249999953143,260.0,2602.0,50,2500,45
2130,16,0.031604599998900085,260.0,2603.0,50,2500,45
2131,17,0.03270820000034291,260.0,2604.0,50,2500,45
2132,18,0.033796399999118876,260.0,2605.0,50,2500,45
2133,1,0.009718299999804003,254.0,2606.0,50,2500,46
2134,2,0.010970999999699416,254.0,2607.0,50,2500,46
2135,3,0.012067199999364675,256.0,2609.0,50,2500,46
2136,4,0.01435469999887573,258.0,2611.0,50,2500,46
2137,5,0.015740099999675294,258.0,2612.0,50,2500,46
2138,6,0.0169633999994403,258.0,2613.0,50,2500,46
2139,7,0.019258299998909933,260.0,2615.0,50,2500,46
2140,8,0.02045650000036403,260.0,2616.0,50,2500,46
2141,9,0.021603999999570078,260.0,2617.0,50,2500,46
2142,10,0.023871299999882467,260.0,2618.0,50,2500,46
2143,11,0.026037899999209912,260.0,2619.0,50,2500,46
2144,12,0.02711979999912728,260.0,2620.0,50,2500,46
2145,13,0.028314600000157952,260.0,2621.0,50,2500,46
2146,14,0.029406999999991967,262.0,2623.0,50,2500,46
2147,15,0.03051249999953143,262.0,2624.0,50,2500,46
2148,16,0.031604599998900085,262.0,2625.0,50,2500,46
2149,17,0.03270820000034291,262.0,2626.0,50,2500,46
2150,18,0.033796399999118876,262.0,2627.0,50,2500,46
2151,19,0.03497909999896365,262.0,2628.0,50,2500,46
2152,20,0.036070599999220576,262.0,2629.0,50,2500,46
2153,21,0.03823729999930947,262.0,2630.0,50,2500,46
2154,22,0.03932929999973567,262.0,2631.0,50,2500,46
2155,23,0.040420899998935056,262.0,2632.0,50,2500,46
2156,24,0.04159849999996368,262.0,2633.0,50,2500,46
2157,1,0.009718299999804003,252.0,2634.0,50,2500,47
2158,2,0.010970999999699416,252.0,2635.0,50,2500,47
2159,3,0.012067199999364675,252.0,2636.0,50,2500,47
2160,4,0.01435469999887573,252.0,2637.0,50,2500,47
2161,5,0.015740099999675294,254.0,2639.0,50,2500,47
2162,6,0.0169633999994403,254.0,2640.0,50,2500,47
2163,7,0.019258299998909933,254.0,2641.0,50,2500,47
2164,8,0.02045650000036403,254.0,2642.0,50,2500,47
2165,9,0.021603999999570078,256.0,2644.0,50,2500,47
2166,10,0.023871299999882467,256.0,2645.0,50,2500,47
2167,11,0.026037899999209912,258.0,2647.0,50,2500,47
2168,12,0.02711979999912728,260.0,2649.0,50,2500,47
2169,13,0.028314600000157952,262.0,2651.0,50,2500,47
2170,14,0.029406999999991967,262.0,2652.0,50,2500,47
2171,15,0.03051249999953143,264.0,2654.0,50,2500,47
2172,16,0.031604599998900085,264.0,2655.0,50,2500,47
2173,17,0.03270820000034291,264.0,2656.0,50,2500,47
2174,18,0.033796399999118876,266.0,2658.0,50,2500,47
2175,19,0.03497909999896365,266.0,2659.0,50,2500,47
2176,20,0.036070599999220576,268.0,2661.0,50,2500,47
2177,21,0.03823729999930947,268.0,2662.0,50,2500,47
2178,22,0.03932929999973567,268.0,2663.0,50,2500,47
2179,23,0.040420899998935056,268.0,2664.0,50,2500,47
2180,24,0.04159849999996368,268.0,2665.0,50,2500,47
2181,25,0.04268969999975525,268.0,2666.0,50,2500,47
2182,26,0.043784399998912704,268.0,2667.0,50,2500,47
2183,27,0.04487139999946521,268.0,2668.0,50,2500,47
2184,28,0.045971300000019255,268.0,2669.0,50,2500,47
2185,29,0.04707629999938945,268.0,2670.0,50,2500,47
2186,30,0.048257999998895684,268.0,2671.0,50,2500,47
2187,1,0.009718299999804003,240.0,2672.0,50,2500,48
2188,2,0.010970999999699416,242.0,2674.0,50,2500,48
2189,3,0.012067199999364675,242.0,2675.0,50,2500,48
2190,4,0.01435469999887573,242.0,2676.0,50,2500,48
2191,5,0.015740099999675294,242.0,2677.0,50,2500,48
2192,6,0.0169633999994403,242.0,2678.0,50,2500,48
2193,7,0.019258299998909933,242.0,2679.0,50,2500,48
2194,8,0.02045650000036403,242.0,2680.0,50,2500,48
2195,9,0.021603999999570078,242.0,2681.0,50,2500,48
2196,10,0.023871299999882467,242.0,2682.0,50,2500,48
2197,11,0.026037899999209912,244.0,2684.0,50,2500,48
2198,12,0.02711979999912728,244.0,2685.0,50,2500,48
2199,13,0.028314600000157952,244.0,2686.0,50,2500,48
2200,14,0.029406999999991967,244.0,2687.0,50,2500,48
2201,15,0.03051249999953143,244.0,2688.0,50,2500,48
2202,16,0.031604599998900085,244.0,2689.0,50,2500,48
2203,17,0.03270820000034291,246.0,2691.0,50,2500,48
2204,18,0.033796399999118876,246.0,2692.0,50,2500,48
2205,19,0.03497909999896365,248.0,2694.0,50,2500,48
2206,20,0.036070599999220576,248.0,2695.0,50,2500,48
2207,21,0.03823729999930947,248.0,2696.0,50,2500,48
